Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC35,OUT019,36.839866638183594
FDO03,OUT013,-42.69248962402344
FDF24,OUT045,20.999990463256836
FDF56,OUT018,20.999990463256836
FDD28,OUT013,133.09982299804688
FDG53,OUT027,36.839866638183594
FDO27,OUT019,20.999990463256836
NCF54,OUT018,-15.90345573425293
FDC20,OUT027,-15.90345573425293
FDU10,OUT046,20.835657119750977
DRA24,OUT018,20.835657119750977
FDA02,OUT010,43.842864990234375
FDG10,OUT017,177.76821899414062
FDW39,OUT010,129.4517822265625
FDP04,OUT019,36.839866638183594
NCM55,OUT013,133.09982299804688
FDG47,OUT045,36.839866638183594
NCU41,OUT017,-38.0933837890625
NCK31,OUT017,36.839866638183594
FDZ46,OUT045,14.649927139282227
FDU13,OUT027,14.649927139282227
NCF19,OUT045,-15.90345573425293
NCJ43,OUT013,-196.02865600585938
NCJ05,OUT045,-38.0933837890625
FDS04,OUT027,43.025596618652344
FDX28,OUT010,256.48455810546875
FDB41,OUT027,43.025596618652344
FDG53,OUT046,36.839866638183594
FDL15,OUT010,29.129295349121094
FDQ08,OUT049,235.43324279785156
DRN36,OUT013,166.8553924560547
FDI46,OUT013,166.8553924560547
FDG16,OUT027,36.839866638183594
FDV32,OUT013,-196.02865600585938
FDF44,OUT010,66.03279113769531
FDK04,OUT018,36.839866638183594
NCA41,OUT013,-162.2730712890625
FDD51,OUT017,-38.0933837890625
NCZ53,OUT045,-38.0933837890625
FDP01,OUT027,-1.1899316310882568
FDY25,OUT049,228.27420043945312
FDB17,OUT018,36.839866638183594
NCV54,OUT018,-15.90345573425293
FDJ32,OUT017,-15.90345573425293
FDA37,OUT049,20.835657119750977
FDG35,OUT035,115.02912902832031
NCM05,OUT018,-38.0933837890625
FDG45,OUT046,200.501220703125
FDH28,OUT013,139.28555297851562
NCE18,OUT049,200.501220703125
FDH38,OUT045,228.27420043945312
FDR56,OUT013,-159.12518310546875
FDH17,OUT027,144.55255126953125
FDD39,OUT049,-38.0933837890625
FDB41,OUT049,43.025596618652344
NCR53,OUT046,-38.0933837890625
FDX46,OUT017,20.835657119750977
FDV28,OUT049,115.02912902832031
FDA08,OUT018,20.999990463256836
FDH45,OUT017,20.999990463256836
NCS38,OUT010,29.129295349121094
FDD40,OUT010,43.842864990234375
DRM59,OUT035,140.37310791015625
NCJ43,OUT018,200.501220703125
NCN29,OUT013,39.83484649658203
NCC19,OUT045,-15.90345573425293
FDR56,OUT035,20.999990463256836
FDZ43,OUT049,20.999990463256836
FDJ32,OUT010,29.129295349121094
DRH03,OUT017,-38.0933837890625
NCZ54,OUT035,-15.90345573425293
FDE26,OUT017,14.649927139282227
FDS03,OUT045,-15.90345573425293
DRZ24,OUT019,14.649927139282227
FDO48,OUT027,20.999990463256836
FDW39,OUT049,20.999990463256836
NCK05,OUT049,198.36331176757812
NCK30,OUT017,-15.90345573425293
FDT27,OUT018,20.999990463256836
FDS08,OUT019,-15.90345573425293
NCJ19,OUT049,36.839866638183594
FDC58,OUT045,228.27420043945312
DRE37,OUT013,166.8553924560547
FDW02,OUT035,-1.1899316310882568
FDJ02,OUT010,65.86846923828125
FDX09,OUT045,14.649927139282227
FDT31,OUT010,7.445041179656982
FDI24,OUT049,-15.90345573425293
FDY09,OUT045,228.27420043945312
FDV28,OUT045,43.025596618652344
DRM47,OUT049,-56.86372375488281
FDT52,OUT019,43.025596618652344
FDI48,OUT018,20.999990463256836
FDY55,OUT017,-15.90345573425293
FDU48,OUT013,-196.02865600585938
FDN25,OUT045,-1.1899316310882568
FDP20,OUT049,-15.90345573425293
FDJ15,OUT013,-125.3696060180664
FDD04,OUT018,-38.0933837890625
FDY58,OUT045,14.649927139282227
FDR37,OUT018,-1.1899316310882568
FDF44,OUT013,-159.12518310546875
FDD32,OUT045,20.999990463256836
FDR57,OUT017,20.835657119750977
DRG39,OUT027,-38.0933837890625
FDX15,OUT017,-15.90345573425293
DRN37,OUT045,14.649927139282227
FDW40,OUT027,115.02912902832031
FDB32,OUT049,-15.90345573425293
FDM40,OUT018,36.839866638183594
FDE39,OUT027,-38.0933837890625
DRH49,OUT017,14.649927139282227
FDT46,OUT049,14.649927139282227
NCF06,OUT035,-27.824901580810547
FDP07,OUT017,-15.90345573425293
FDC04,OUT013,-162.2730712890625
FDZ32,OUT017,20.999990463256836
FDD50,OUT045,14.649927139282227
FDU56,OUT017,-15.90345573425293
FDV34,OUT017,177.76821899414062
NCY41,OUT013,-162.2730712890625
NCK18,OUT046,200.501220703125
DRH25,OUT049,150.45950317382812
FDT57,OUT046,187.5396270751953
FDV56,OUT018,-17.67987632751465
FDV12,OUT045,20.999990463256836
FDN52,OUT017,43.025596618652344
FDX38,OUT035,-1.1899316310882568
FDE47,OUT018,36.839866638183594
NCO07,OUT013,156.44354248046875
FDV09,OUT027,-17.211870193481445
FDZ23,OUT019,20.999990463256836
DRH51,OUT018,-38.0933837890625
NCY54,OUT045,-15.90345573425293
DRG49,OUT013,166.8553924560547
NCC19,OUT049,-15.90345573425293
NCV53,OUT045,-45.254127502441406
FDZ47,OUT019,115.83599853515625
NCO26,OUT018,-15.90345573425293
NCP02,OUT045,-15.90345573425293
NCW30,OUT018,200.501220703125
NCN55,OUT046,36.839866638183594
FDB20,OUT010,29.129295349121094
DRL11,OUT013,95.34175872802734
DRD60,OUT045,14.649927139282227
FDW14,OUT010,127.31388854980469
FDL27,OUT010,171.86590576171875
FDU09,OUT018,20.835657119750977
DRH36,OUT027,14.649927139282227
FDP34,OUT027,14.649927139282227
FDE04,OUT017,222.51553344726562
FDZ57,OUT027,20.835657119750977
FDF02,OUT010,59.6827392578125
FDG28,OUT045,43.025596618652344
NCI31,OUT046,230.412109375
FDT43,OUT013,-195.18011474609375
FDU20,OUT046,20.999990463256836
FDD53,OUT013,156.44354248046875
FDW15,OUT045,20.999990463256836
NCT53,OUT045,-38.0933837890625
NCG55,OUT027,-15.90345573425293
FDD48,OUT035,-15.90345573425293
FDG47,OUT049,36.839866638183594
FDI21,OUT017,20.835657119750977
FDT27,OUT017,20.999990463256836
DRO35,OUT013,95.34175872802734
FDD33,OUT017,265.37823486328125
FDC04,OUT035,-38.0933837890625
FDY34,OUT013,38.92267608642578
DRJ49,OUT049,191.76611328125
FDE05,OUT049,43.025596618652344
FDU31,OUT017,20.999990463256836
NCN19,OUT027,230.412109375
FDK56,OUT027,-15.90345573425293
FDK58,OUT017,20.835657119750977
NCJ42,OUT035,-9.599282264709473
FDZ34,OUT027,36.839866638183594
FDA52,OUT018,115.02912902832031
NCR29,OUT013,-162.2730712890625
FDT48,OUT035,200.501220703125
DRJ51,OUT019,-38.0933837890625
NCS54,OUT046,200.501220703125
FDV01,OUT035,20.835657119750977
DRG51,OUT027,198.36331176757812
NCG42,OUT013,-196.02865600585938
FDA51,OUT049,-1.1899316310882568
FDV19,OUT010,66.03279113769531
NCT18,OUT045,-15.90345573425293
NCS41,OUT045,-38.0933837890625
FDO03,OUT046,20.999990463256836
FDL12,OUT010,66.03279113769531
FDY37,OUT010,65.86846923828125
FDI58,OUT049,20.835657119750977
FDT28,OUT018,36.839866638183594
NCC42,OUT010,6.939356327056885
FDO01,OUT017,-22.874183654785156
FDJ02,OUT013,173.04110717773438
FDQ04,OUT018,36.839866638183594
DRL47,OUT013,95.34175872802734
FDZ32,OUT035,20.999990463256836
FDC35,OUT035,36.839866638183594
FDX14,OUT045,-38.0933837890625
FDZ35,OUT013,-125.3696060180664
FDL14,OUT013,173.04110717773438
FDO04,OUT049,36.839866638183594
DRK11,OUT017,205.25009155273438
FDB44,OUT018,402.5939636230469
FDZ50,OUT049,-1.1899316310882568
FDI12,OUT027,20.999990463256836
FDU43,OUT017,20.999990463256836
FDD58,OUT010,59.6827392578125
FDB27,OUT017,-38.0933837890625
FDB04,OUT018,-1.1899316310882568
NCO17,OUT013,39.83484649658203
FDL12,OUT017,20.999990463256836
DRJ13,OUT049,14.649927139282227
FDD57,OUT045,-15.90345573425293
FDW19,OUT035,20.999990463256836
DRD27,OUT018,-38.0933837890625
FDH27,OUT027,-38.0933837890625
NCW30,OUT027,200.501220703125
FDR40,OUT018,115.02912902832031
FDG05,OUT013,139.28555297851562
NCY41,OUT019,-38.0933837890625
FDI38,OUT018,156.64523315429688
FDR20,OUT046,20.999990463256836
FDE09,OUT017,-15.90345573425293
FDN50,OUT019,20.835657119750977
DRF27,OUT045,-38.0933837890625
DRF51,OUT013,-162.2730712890625
NCO02,OUT019,36.839866638183594
FDB51,OUT027,-38.0933837890625
FDJ50,OUT013,166.8553924560547
FDN52,OUT013,139.28555297851562
FDX14,OUT013,-162.2730712890625
FDT27,OUT019,20.999990463256836
FDV10,OUT013,173.04110717773438
FDU33,OUT046,20.835657119750977
FDU58,OUT046,20.835657119750977
NCP42,OUT027,138.04934692382812
FDL51,OUT027,-1.1899316310882568
DRH15,OUT027,-38.0933837890625
FDU16,OUT017,43.025596618652344
FDW15,OUT017,20.999990463256836
FDQ44,OUT045,-15.90345573425293
NCI06,OUT027,-15.90345573425293
DRK23,OUT019,-56.86372375488281
FDC28,OUT035,36.839866638183594
NCY17,OUT019,198.36331176757812
NCV05,OUT018,-38.0933837890625
FDM34,OUT019,14.649927139282227
DRD60,OUT027,14.649927139282227
FDT38,OUT046,-38.0933837890625
FDQ57,OUT018,14.649927139282227
FDE59,OUT027,36.839866638183594
NCM43,OUT046,-11.085943222045898
DRI51,OUT049,-38.0933837890625
NCG30,OUT017,-15.90345573425293
NCK54,OUT035,-15.90345573425293
FDQ16,OUT019,36.839866638183594
FDI36,OUT013,-159.12518310546875
FDX16,OUT027,36.839866638183594
FDA34,OUT046,230.85443115234375
FDJ48,OUT018,-15.90345573425293
FDU47,OUT035,-1.1899316310882568
FDS39,OUT046,-15.90345573425293
FDD11,OUT046,36.839866638183594
FDM16,OUT027,43.025596618652344
FDU56,OUT018,-15.90345573425293
FDQ32,OUT017,20.999990463256836
DRK35,OUT013,95.34175872802734
FDA58,OUT049,14.649927139282227
DRG48,OUT019,14.649927139282227
FDT59,OUT010,6.939356327056885
FDQ31,OUT019,20.999990463256836
FDS51,OUT018,-15.90345573425293
FDW32,OUT027,20.999990463256836
FDI15,OUT027,-38.0933837890625
NCV30,OUT017,-15.90345573425293
DRG25,OUT049,187.5396270751953
FDT02,OUT013,-162.2730712890625
FDO33,OUT027,14.649927139282227
FDP38,OUT035,14.649927139282227
FDZ45,OUT035,14.649927139282227
NCA54,OUT027,-15.90345573425293
FDU33,OUT017,20.835657119750977
FDN58,OUT017,20.835657119750977
FDI05,OUT045,43.025596618652344
FDM57,OUT019,20.835657119750977
NCS42,OUT027,-15.90345573425293
FDB57,OUT045,29.937637329101562
FDC03,OUT045,-1.1899316310882568
FDZ58,OUT013,166.8553924560547
NCK29,OUT045,-38.0933837890625
NCR53,OUT045,-38.0933837890625
FDE26,OUT027,14.649927139282227
FDU52,OUT049,36.839866638183594
FDE41,OUT027,43.025596618652344
FDU38,OUT018,-38.0933837890625
FDA52,OUT017,43.025596618652344
FDW46,OUT046,20.835657119750977
DRI59,OUT035,140.37310791015625
FDT38,OUT035,-38.0933837890625
FDL33,OUT018,14.649927139282227
FDQ01,OUT027,20.835657119750977
FDJ08,OUT046,-15.90345573425293
FDQ47,OUT049,-1.1899316310882568
NCZ18,OUT013,-196.02865600585938
FDE29,OUT017,36.839866638183594
FDF10,OUT027,20.835657119750977
FDC48,OUT049,208.34130859375
FDY58,OUT013,166.8553924560547
NCX30,OUT010,226.57366943359375
FDV11,OUT013,-125.3696060180664
FDT46,OUT046,14.649927139282227
DRD01,OUT019,20.835657119750977
FDQ11,OUT013,-125.3696060180664
NCM41,OUT017,-38.0933837890625
NCC55,OUT013,-196.02865600585938
FDG45,OUT027,-15.90345573425293
NCQ54,OUT049,200.501220703125
FDM34,OUT045,14.649927139282227
FDD17,OUT019,36.839866638183594
FDN38,OUT027,20.835657119750977
FDB53,OUT018,230.412109375
NCL06,OUT035,-15.90345573425293
NCV18,OUT019,-15.90345573425293
FDX25,OUT013,154.30564880371094
FDB39,OUT046,-38.0933837890625
FDC33,OUT049,20.999990463256836
NCO14,OUT018,-15.90345573425293
FDA58,OUT027,14.649927139282227
NCQ02,OUT017,265.37823486328125
NCR53,OUT017,-38.0933837890625
FDN52,OUT046,43.025596618652344
FDG26,OUT046,14.649927139282227
FDE23,OUT027,43.025596618652344
DRI37,OUT013,166.8553924560547
DRH37,OUT018,14.649927139282227
FDO01,OUT035,22.240535736083984
FDK45,OUT049,-15.90345573425293
FDP23,OUT049,-38.0933837890625
FDM33,OUT035,14.649927139282227
FDD36,OUT017,-22.10236930847168
FDL56,OUT017,-15.90345573425293
FDT27,OUT010,66.03279113769531
FDG52,OUT017,36.839866638183594
NCL42,OUT035,-15.90345573425293
DRJ24,OUT046,14.649927139282227
FDV38,OUT046,-38.0933837890625
FDT35,OUT045,-1.1899316310882568
FDY51,OUT045,-15.90345573425293
FDC37,OUT017,-15.90345573425293
NCP43,OUT013,133.09982299804688
FDO33,OUT045,14.649927139282227
FDW04,OUT018,43.025596618652344
NCC31,OUT046,186.509521484375
FDK22,OUT049,14.649927139282227
FDJ50,OUT017,14.649927139282227
FDV13,OUT017,20.835657119750977
DRL60,OUT017,14.649927139282227
FDW03,OUT017,20.999990463256836
FDY27,OUT035,-38.0933837890625
FDB39,OUT027,-38.0933837890625
FDU59,OUT045,-38.0933837890625
FDZ57,OUT049,112.89124298095703
FDO21,OUT049,112.89124298095703
FDS43,OUT018,200.501220703125
FDU28,OUT010,88.05841064453125
FDC51,OUT010,237.1388702392578
FDW16,OUT010,88.05841064453125
FDP32,OUT010,29.129295349121094
FDB60,OUT019,-15.90345573425293
NCQ30,OUT046,-15.90345573425293
FDD26,OUT049,20.835657119750977
FDI44,OUT045,-15.90345573425293
DRH23,OUT046,-56.86372375488281
FDO44,OUT046,-15.90345573425293
FDG04,OUT046,230.412109375
FDM32,OUT027,-15.054925918579102
FDM09,OUT013,173.04110717773438
FDZ47,OUT013,-159.12518310546875
FDM40,OUT027,36.839866638183594
FDY48,OUT017,-15.90345573425293
NCM30,OUT045,-15.90345573425293
FDX36,OUT010,66.03279113769531
DRF03,OUT017,-38.0933837890625
FDN51,OUT049,-0.6842656135559082
FDM57,OUT049,20.835657119750977
FDB35,OUT049,43.025596618652344
FDY13,OUT027,14.649927139282227
FDA37,OUT017,20.835657119750977
NCX53,OUT017,164.73171997070312
FDD59,OUT018,43.025596618652344
FDX10,OUT019,20.835657119750977
FDC03,OUT018,-1.1899316310882568
FDW43,OUT035,20.999990463256836
FDW10,OUT046,14.649927139282227
FDY14,OUT027,-38.0933837890625
FDV43,OUT045,-15.90345573425293
FDO40,OUT013,133.09982299804688
FDP46,OUT027,14.649927139282227
NCE43,OUT019,-15.90345573425293
FDD05,OUT035,176.18789672851562
FDJ60,OUT010,66.03279113769531
DRE27,OUT018,-38.0933837890625
FDO11,OUT035,-1.1899316310882568
DRG11,OUT027,-56.86372375488281
FDK33,OUT010,69.4413833618164
DRM23,OUT045,-56.86372375488281
FDJ02,OUT027,20.835657119750977
NCZ05,OUT045,-38.0933837890625
NCL30,OUT013,-196.02865600585938
FDZ19,OUT018,-15.90345573425293
FDM45,OUT049,20.835657119750977
FDO36,OUT046,200.501220703125
NCK31,OUT045,36.839866638183594
DRJ37,OUT045,14.649927139282227
FDP24,OUT018,-15.90345573425293
FDF46,OUT013,166.8553924560547
FDX46,OUT019,20.835657119750977
NCL18,OUT045,-15.90345573425293
FDJ26,OUT013,173.04110717773438
FDJ07,OUT045,73.51848602294922
FDY15,OUT013,-125.3696060180664
DRG01,OUT045,14.649927139282227
FDF58,OUT045,228.27420043945312
FDZ14,OUT019,-1.1899316310882568
FDP31,OUT049,20.999990463256836
FDH45,OUT013,-159.12518310546875
FDA09,OUT010,65.86846923828125
FDW31,OUT035,20.999990463256836
FDA57,OUT046,14.649927139282227
NCE55,OUT035,-15.90345573425293
FDC17,OUT019,36.839866638183594
FDC59,OUT013,139.28555297851562
FDA22,OUT013,133.09982299804688
FDK52,OUT035,36.839866638183594
NCM26,OUT046,36.839866638183594
NCT53,OUT035,-38.0933837890625
FDW45,OUT018,14.649927139282227
NCI18,OUT035,51.06706619262695
FDE38,OUT018,14.649927139282227
FDF08,OUT019,20.999990463256836
FDY58,OUT010,59.6827392578125
FDF58,OUT019,174.0500030517578
FDX39,OUT017,20.999990463256836
FDB44,OUT049,60.67713928222656
FDF28,OUT013,139.28555297851562
FDE39,OUT013,-162.2730712890625
FDT37,OUT018,14.649927139282227
FDZ45,OUT017,14.649927139282227
FDO40,OUT035,36.839866638183594
FDM57,OUT027,20.835657119750977
DRG36,OUT017,14.649927139282227
FDY36,OUT010,249.6238555908203
DRL60,OUT027,14.649927139282227
FDS25,OUT019,20.835657119750977
DRF49,OUT027,14.649927139282227
FDP16,OUT045,36.839866638183594
FDS60,OUT049,-15.90345573425293
FDU15,OUT027,20.999990463256836
FDK43,OUT046,-15.90345573425293
FDN25,OUT046,-1.1899316310882568
FDE53,OUT049,36.839866638183594
FDB22,OUT013,166.8553924560547
FDE39,OUT017,-38.0933837890625
FDX35,OUT035,-1.1899316310882568
NCG54,OUT049,-15.90345573425293
FDH27,OUT035,-38.0933837890625
NCK42,OUT013,83.94978332519531
FDS25,OUT049,20.835657119750977
FDI10,OUT018,20.835657119750977
FDU35,OUT035,-38.0933837890625
FDI04,OUT017,43.025596618652344
DRK23,OUT035,-56.86372375488281
FDB53,OUT019,36.839866638183594
FDY02,OUT049,-1.1899316310882568
FDM60,OUT035,20.999990463256836
NCJ31,OUT010,81.87271118164062
DRP35,OUT017,-56.86372375488281
NCQ30,OUT018,-15.90345573425293
DRL11,OUT010,-11.830907821655273
FDU01,OUT013,38.92267608642578
FDR39,OUT035,-15.90345573425293
FDO08,OUT046,20.999990463256836
FDC02,OUT045,14.649927139282227
NCZ29,OUT035,-38.0933837890625
FDF29,OUT010,88.05841064453125
FDZ23,OUT017,20.999990463256836
NCU53,OUT018,-38.0933837890625
NCW30,OUT013,41.97273254394531
NCM26,OUT027,36.839866638183594
FDV50,OUT027,-38.0933837890625
FDW15,OUT049,20.999990463256836
FDI35,OUT027,36.839866638183594
FDO11,OUT017,-1.1899316310882568
FDN48,OUT046,-15.90345573425293
NCA17,OUT049,-38.0933837890625
NCN54,OUT013,-202.22756958007812
FDP22,OUT013,173.04110717773438
NCB54,OUT035,-38.0933837890625
FDD08,OUT045,-15.90345573425293
DRM48,OUT010,59.6827392578125
FDG41,OUT027,43.025596618652344
FDE44,OUT027,-15.90345573425293
FDE26,OUT035,14.649927139282227
NCS38,OUT013,41.97273254394531
NCJ54,OUT018,200.501220703125
FDI40,OUT019,43.025596618652344
FDN45,OUT018,14.649927139282227
FDU43,OUT046,20.999990463256836
FDI04,OUT010,88.05841064453125
NCC07,OUT018,-15.90345573425293
NCC07,OUT019,-15.90345573425293
NCD18,OUT045,-15.90345573425293
FDU55,OUT035,-15.90345573425293
FDX59,OUT035,-38.0933837890625
FDR52,OUT049,43.025596618652344
NCP17,OUT013,-162.2730712890625
FDQ32,OUT045,20.999990463256836
NCT17,OUT049,-38.0933837890625
FDO10,OUT049,112.89124298095703
FDE32,OUT049,-15.90345573425293
FDN44,OUT045,-15.90345573425293
FDH02,OUT035,44.26612854003906
FDK60,OUT013,-159.12518310546875
FDS24,OUT019,20.999990463256836
FDL03,OUT010,66.03279113769531
FDB46,OUT027,20.835657119750977
FDO48,OUT049,20.999990463256836
FDZ39,OUT049,201.92991638183594
FDT02,OUT027,198.36331176757812
FDC50,OUT013,166.8553924560547
FDP39,OUT035,-15.90345573425293
DRG15,OUT018,-38.0933837890625
FDP10,OUT018,14.649927139282227
FDF53,OUT027,43.025596618652344
FDN34,OUT045,20.835657119750977
FDK02,OUT045,14.649927139282227
FDC23,OUT045,282.24884033203125
FDJ10,OUT019,20.835657119750977
FDE53,OUT035,36.839866638183594
FDR25,OUT035,20.835657119750977
FDW50,OUT046,-38.0933837890625
FDS09,OUT049,20.835657119750977
FDW49,OUT010,59.6827392578125
FDU51,OUT046,20.999990463256836
FDF28,OUT018,43.025596618652344
NCY30,OUT018,-15.90345573425293
FDD44,OUT045,20.999990463256836
FDX09,OUT017,14.649927139282227
NCF30,OUT013,-196.02865600585938
FDZ50,OUT019,-1.1899316310882568
FDW37,OUT013,154.30564880371094
FDD11,OUT049,36.839866638183594
DRH39,OUT018,-38.0933837890625
FDA36,OUT049,200.501220703125
NCG43,OUT049,-15.90345573425293
FDF02,OUT035,14.649927139282227
FDP57,OUT027,14.649927139282227
NCE42,OUT017,265.37823486328125
NCR38,OUT027,-15.90345573425293
FDP03,OUT019,20.999990463256836
FDO51,OUT035,20.999990463256836
NCQ42,OUT046,-15.90345573425293
NCM41,OUT046,-38.0933837890625
FDH48,OUT027,-15.90345573425293
DRF60,OUT046,14.649927139282227
FDJ27,OUT035,20.999990463256836
FDQ14,OUT013,-162.2730712890625
FDN27,OUT017,265.37823486328125
NCQ02,OUT046,200.501220703125
FDJ33,OUT049,20.835657119750977
FDP07,OUT027,-15.90345573425293
DRE01,OUT049,14.649927139282227
FDU36,OUT045,-15.90345573425293
FDL28,OUT017,43.025596618652344
NCX53,OUT046,159.4459991455078
FDZ39,OUT013,497.0287780761719
NCP42,OUT013,233.1903076171875
FDJ14,OUT035,20.835657119750977
FDK04,OUT049,36.839866638183594
NCC19,OUT017,-15.90345573425293
FDS09,OUT018,20.835657119750977
FDZ02,OUT046,-1.1899316310882568
FDD35,OUT018,36.839866638183594
NCY42,OUT017,379.9604187011719
FDB05,OUT045,36.839866638183594
FDF20,OUT035,-15.90345573425293
NCO41,OUT018,160.2413787841797
FDC40,OUT027,-1.1899316310882568
FDV58,OUT045,14.649927139282227
FDZ57,OUT045,20.835657119750977
DRM35,OUT046,-56.86372375488281
DRN36,OUT018,14.649927139282227
FDQ13,OUT046,228.27420043945312
DRO35,OUT010,-11.830907821655273
NCD43,OUT035,200.501220703125
FDA51,OUT018,-1.1899316310882568
NCX17,OUT027,-38.0933837890625
NCZ17,OUT049,-38.0933837890625
FDR11,OUT027,-1.1899316310882568
FDW34,OUT049,14.649927139282227
FDN50,OUT017,20.835657119750977
FDS09,OUT046,20.835657119750977
FDS48,OUT018,-15.90345573425293
FDL44,OUT049,200.501220703125
DRF48,OUT018,14.649927139282227
FDA14,OUT018,198.36331176757812
NCD30,OUT049,-15.90345573425293
FDI16,OUT017,43.025596618652344
NCG06,OUT035,-15.90345573425293
DRZ24,OUT035,14.649927139282227
NCS17,OUT045,-38.0933837890625
FDB37,OUT045,20.999990463256836
FDE10,OUT035,20.835657119750977
FDC57,OUT045,20.999990463256836
FDM12,OUT018,20.999990463256836
FDE24,OUT049,-15.90345573425293
FDW22,OUT045,20.835657119750977
DRD01,OUT027,20.835657119750977
NCZ18,OUT027,-15.90345573425293
FDN49,OUT045,-1.1899316310882568
FDR22,OUT035,169.8489532470703
FDV08,OUT019,200.501220703125
FDY39,OUT046,20.999990463256836
FDV36,OUT049,-15.90345573425293
FDO60,OUT045,-15.90345573425293
FDU04,OUT027,230.412109375
FDR20,OUT027,20.999990463256836
FDW19,OUT019,20.999990463256836
FDU40,OUT049,36.839866638183594
FDK15,OUT045,-15.90345573425293
DRF15,OUT035,-38.0933837890625
FDQ25,OUT017,20.835657119750977
FDI48,OUT019,20.999990463256836
FDS49,OUT046,14.649927139282227
FDV22,OUT046,112.89124298095703
NCV42,OUT046,-15.90345573425293
FDX26,OUT046,-38.0933837890625
FDI33,OUT018,14.649927139282227
FDZ14,OUT049,-1.1899316310882568
FDG10,OUT013,38.92267608642578
FDM38,OUT018,20.835657119750977
FDG26,OUT027,14.649927139282227
FDH46,OUT035,20.835657119750977
FDN13,OUT018,-38.0933837890625
FDU57,OUT035,20.835657119750977
NCI06,OUT046,-15.90345573425293
FDM38,OUT045,20.835657119750977
NCG42,OUT010,29.129295349121094
FDL39,OUT045,-1.1899316310882568
FDT31,OUT019,-15.90345573425293
FDV59,OUT013,-162.2730712890625
FDB49,OUT035,20.999990463256836
FDD58,OUT049,14.649927139282227
DRN59,OUT046,-56.86372375488281
FDX48,OUT049,20.999990463256836
FDQ11,OUT049,-1.1899316310882568
FDY12,OUT049,20.999990463256836
FDQ11,OUT045,-1.1899316310882568
DRI11,OUT017,-56.86372375488281
FDY32,OUT027,-15.90345573425293
FDS51,OUT045,-15.90345573425293
FDR19,OUT010,66.03279113769531
DRB13,OUT018,112.89124298095703
FDS21,OUT035,-0.8485939502716064
FDQ40,OUT045,43.025596618652344
NCE55,OUT013,-196.02865600585938
FDX43,OUT027,-15.90345573425293
FDS12,OUT049,-15.90345573425293
DRK01,OUT027,14.649927139282227
FDN25,OUT017,-1.1899316310882568
FDB60,OUT046,-15.90345573425293
FDQ13,OUT017,293.1511535644531
DRK13,OUT045,14.649927139282227
DRF25,OUT018,14.649927139282227
NCD42,OUT019,-38.0933837890625
FDW25,OUT045,14.649927139282227
NCV29,OUT027,-38.0933837890625
NCK42,OUT035,68.99586486816406
DRJ13,OUT027,14.649927139282227
DRD15,OUT017,-38.0933837890625
FDM27,OUT045,20.999990463256836
FDZ50,OUT018,-1.1899316310882568
FDC04,OUT046,-38.0933837890625
FDF50,OUT049,228.27420043945312
FDP15,OUT045,-15.90345573425293
FDK46,OUT035,14.649927139282227
FDZ56,OUT018,-15.90345573425293
FDY60,OUT049,115.83599853515625
FDB10,OUT035,14.649927139282227
FDR57,OUT045,20.835657119750977
FDU58,OUT049,20.835657119750977
FDH02,OUT046,44.26612854003906
FDP48,OUT013,-159.12518310546875
FDI46,OUT035,14.649927139282227
FDW56,OUT013,-196.02865600585938
NCM19,OUT010,256.48455810546875
FDS50,OUT027,-38.0933837890625
FDK24,OUT013,-196.02865600585938
FDO36,OUT017,-15.90345573425293
FDK45,OUT027,-15.90345573425293
NCL05,OUT045,198.36331176757812
FDL32,OUT018,20.999990463256836
FDA28,OUT049,43.025596618652344
FDY36,OUT018,200.501220703125
FDP32,OUT018,-15.90345573425293
FDL50,OUT046,20.835657119750977
DRC24,OUT049,14.649927139282227
NCS18,OUT017,-15.90345573425293
FDD16,OUT017,36.839866638183594
NCV18,OUT013,-196.02865600585938
FDX07,OUT046,20.999990463256836
NCZ05,OUT027,-38.0933837890625
NCI31,OUT013,133.09982299804688
FDK14,OUT049,14.649927139282227
NCR06,OUT045,200.501220703125
NCF54,OUT049,-15.90345573425293
DRG23,OUT010,-11.830907821655273
FDD53,OUT046,36.839866638183594
NCM31,OUT027,36.839866638183594
FDT16,OUT017,43.025596618652344
FDR40,OUT035,115.02912902832031
DRG25,OUT017,187.5396270751953
FDT10,OUT035,20.835657119750977
FDY32,OUT013,-196.02865600585938
FDN50,OUT035,20.835657119750977
FDZ35,OUT019,-1.1899316310882568
NCP54,OUT045,-15.90345573425293
NCD07,OUT035,-15.90345573425293
FDS02,OUT018,113.69811248779297
DRN59,OUT018,-56.86372375488281
DRB24,OUT013,346.1444091796875
FDP37,OUT027,-38.0933837890625
DRB01,OUT018,14.649927139282227
FDR47,OUT046,-38.0933837890625
NCM31,OUT010,81.87271118164062
NCF06,OUT027,-27.824901580810547
NCV17,OUT027,135.9114532470703
FDS10,OUT049,14.649927139282227
FDN52,OUT035,43.025596618652344
FDZ48,OUT013,-196.02865600585938
FDJ48,OUT049,-15.90345573425293
DRB13,OUT027,112.89124298095703
FDV59,OUT017,-38.0933837890625
FDL32,OUT035,20.999990463256836
FDZ12,OUT035,-15.90345573425293
NCR06,OUT027,200.501220703125
FDP51,OUT017,20.999990463256836
FDY22,OUT013,173.04110717773438
FDZ38,OUT049,198.36331176757812
NCO54,OUT035,108.14911651611328
